iteration_num,timestamp,step_1_generation_step_name,step_1_generation_duration_seconds,step_1_generation_num_samples,step_1_generation_strategy,step_2_prediction_step_name,step_2_prediction_duration_seconds,step_2_prediction_num_samples,step_2_prediction_best_predicted,step_2_prediction_worst_predicted,step_2_prediction_mean_predicted,step_2_prediction_std_predicted,step_2_prediction_metadata_inference_time_per_graph,step_3_selection_step_name,step_3_selection_num_graphs_selected,step_3_selection_good_graphs_set_size,step_3_selection_good_graphs_description_node_type_counts_Validator,step_3_selection_good_graphs_description_node_type_counts_True_pass,step_3_selection_good_graphs_description_node_type_counts_False_pass,step_3_selection_good_graphs_description_node_type_counts_Split,step_3_selection_good_graphs_description_node_type_counts_Decompose_2,step_3_selection_good_graphs_description_node_type_counts_Decompose_3,step_3_selection_good_graphs_description_node_type_counts_Decompose_4,step_3_selection_good_graphs_description_node_type_counts_Combine_all,step_3_selection_good_graphs_description_node_type_counts_Combine_any,step_3_selection_good_graphs_description_node_type_counts_Solver,step_3_selection_good_graphs_description_node_type_counts_Python_solver,step_3_selection_good_graphs_description_node_type_counts_Explain,step_3_selection_good_graphs_description_node_type_counts_Extract_topic,step_3_selection_good_graphs_description_node_type_counts_START,step_3_selection_good_graphs_description_node_type_counts_END,step_4_evaluation_step_name,step_4_evaluation_duration_seconds,step_4_evaluation_num_graphs,step_4_evaluation_num_problems_available,step_4_evaluation_num_problems_per_graph,step_4_evaluation_num_evaluations,step_4_evaluation_best_evaluated,step_4_evaluation_worst_evaluated,step_4_evaluation_mean_evaluated,step_4_evaluation_std_evaluated,step_4_evaluation_rmse_gnn_vs_llm,step_4_evaluation_mae_gnn_vs_llm,step_4_evaluation_correlation_gnn_llm,step_4_evaluation_mean_absolute_error_per_graph,step_4_evaluation_mean_variance_across_graphs,step_4_evaluation_mean_std_across_graphs,step_4_evaluation_total_perfect_scores,step_4_evaluation_total_partial_scores,step_4_evaluation_total_failed_scores,step_4_evaluation_success_rate_perfect,step_4_evaluation_success_rate_any,step_4_evaluation_per_graph_metrics,step_4_evaluation_metadata_evaluation_time_per_graph,step_4_evaluation_metadata_evaluation_time_per_problem,step_4_evaluation_metadata_evaluation_method,step_4_evaluation_metadata_problem_categories,step_5_training_update_step_name,step_5_training_update_num_training_samples_added,step_5_training_update_total_training_dataset_size,step_6_retraining_step_name,step_6_retraining_training_samples,step_6_retraining_final_loss
10,2025-12-22 17:59:06.460610,generation,10.7164,596,random,prediction,0.0122,596,0.7748903632164001,0.5009177327156067,0.6625204535338702,0.06435506746610646,0.0,selection,5,10,0,0,0,0,1,0,9,10,0,4,21,14,0,10,10,llm_evaluation,202.1806,5,10,10,50,0.8454166666666666,0.72725,0.7807616892523644,0.04517162506070166,0.045551599094271124,0.03988305005758221,,0.03988305005758221,0.13885072905187162,0.37096484215901204,37,13,0,0.74,1.0,5,40.4361,4.0436,llm_multiagent_system,1,training_data_update,5,55,retraining,55,0.016761798072944988
11,2025-12-22 18:01:29.920395,generation,10.753,591,random,prediction,0.0112,591,0.7918194532394409,0.5599281191825867,0.66870961344585,0.06301444481709988,0.0,selection,5,10,0,0,0,0,1,0,9,10,0,10,21,8,0,10,10,llm_evaluation,132.0729,5,10,10,50,0.9087500000000001,0.6492450245024501,0.7886874664389515,0.09250584372739838,0.0925588486587657,0.08187642420893666,,0.08187642420893666,0.1270132893507466,0.3507975568335431,37,12,1,0.74,0.98,5,26.4146,2.6415,llm_multiagent_system,1,training_data_update,5,60,retraining,60,0.01701522246003151
12,2025-12-22 18:04:35.598879,generation,10.5583,586,random,prediction,0.0103,586,0.7582548260688782,0.6087762713432312,0.6857495630357046,0.03651160633482502,0.0,selection,5,10,0,0,0,0,1,0,9,10,0,9,21,9,0,10,10,llm_evaluation,174.3606,5,10,10,50,0.81875,0.6464002732240436,0.7381607385003538,0.0557051053250192,0.07291670863945497,0.05973604246735853,0.7233561540673593,0.05973604246735853,0.160050312171842,0.399178270748602,35,14,1,0.7,0.98,5,34.8721,3.4872,llm_multiagent_system,1,training_data_update,5,65,retraining,65,0.020651762874863904
13,2025-12-22 18:07:25.131983,generation,11.2472,581,random,prediction,0.011,581,0.7639557123184204,0.679919958114624,0.726527853902564,0.016577848151006717,0.0,selection,5,10,0,0,0,0,0,4,5,9,0,6,19,11,2,10,10,llm_evaluation,157.5253,5,10,10,50,0.8102499999999999,0.48666666666666664,0.6863236173542925,0.11304457912896923,0.14266689270986044,0.10197920390043777,0.2672679358501959,0.10197920390043777,0.14659594125525652,0.37949704031975434,30,19,1,0.6,0.98,5,31.5051,3.1505,llm_multiagent_system,1,training_data_update,5,70,retraining,70,0.01574964698936258
14,2025-12-22 18:14:50.017715,generation,11.457,577,random,prediction,0.0114,577,0.7603362798690796,0.5686652064323425,0.6686655916209031,0.04312831938971168,0.0,selection,5,10,0,0,0,0,0,2,8,10,0,8,20,10,0,10,10,llm_evaluation,432.6252,5,10,10,50,0.8585569294641239,0.62225,0.7224325519596008,0.10014054278123188,0.10659836841288414,0.10359950249818131,0.4804940608246537,0.10359950249818131,0.1614212494342048,0.3962836275153137,34,13,3,0.68,0.94,5,86.525,8.6525,llm_multiagent_system,1,training_data_update,5,75,retraining,75,0.01698944972207149
15,2025-12-22 18:17:52.416123,generation,11.504,572,random,prediction,0.0139,572,0.7590096592903137,0.5761644244194031,0.6724006023023512,0.0414973162781292,0.0,selection,5,10,0,0,0,0,0,2,8,10,0,12,18,8,0,10,10,llm_evaluation,170.0046,5,10,10,50,0.9087500000000001,0.6984450230212673,0.8113023866317832,0.07357576524938571,0.08972644252997415,0.07595163438891353,0.5626901335305047,0.07595163438891353,0.11347674969957314,0.3341461610814397,38,12,0,0.76,1.0,5,34.0009,3.4001,llm_multiagent_system,1,training_data_update,5,80,retraining,80,0.015298900753259658
16,2025-12-22 18:20:53.215649,generation,11.1777,569,random,prediction,0.0169,569,0.7542042136192322,0.49569547176361084,0.656933235734544,0.06523658697120882,0.0,selection,5,10,0,0,0,0,0,2,8,10,0,1,16,18,3,10,10,llm_evaluation,168.7505,5,10,10,50,1.0,0.724414506867883,0.8179606791513543,0.10220272525811233,0.11805638052120643,0.07753931941813416,0.8905795828286697,0.07753931941813416,0.11309671782394075,0.2984521679178324,39,9,2,0.78,0.96,5,33.7501,3.375,llm_multiagent_system,1,training_data_update,5,85,retraining,85,0.013028349743827302
17,2025-12-22 18:24:35.079003,generation,11.4186,569,random,prediction,0.0115,569,0.7676395177841187,0.4480661153793335,0.6515056291343039,0.0810023148196791,0.0,selection,5,10,0,0,0,0,0,2,8,10,0,6,13,19,0,10,10,llm_evaluation,209.5002,5,10,10,50,0.8087500000000001,0.6801340922207222,0.7375665070841224,0.04116014680013119,0.049580349001871214,0.04569608999992299,0.6976701898353922,0.04569608999992299,0.15580632747552542,0.39422237276574745,34,14,2,0.68,0.96,5,41.9,4.19,llm_multiagent_system,1,training_data_update,5,90,retraining,90,0.015133852770345079
18,2025-12-22 18:27:47.189378,generation,11.495,564,random,prediction,0.0144,564,0.7613955736160278,0.4915318191051483,0.6471290298810242,0.0708337385099109,0.0,selection,5,10,0,0,0,0,0,0,10,10,0,24,10,6,0,10,10,llm_evaluation,179.6189,5,10,10,50,0.905,0.7387499999999999,0.7778114905149053,0.06396605907992346,0.06554010132428437,0.04230887939628869,,0.04230887939628869,0.138810348841166,0.3700054640022245,37,13,0,0.74,1.0,5,35.9238,3.5924,llm_multiagent_system,1,training_data_update,5,95,retraining,95,0.014938247360681233
19,2025-12-22 18:30:17.705250,generation,10.5253,559,random,prediction,0.0152,559,0.7569423913955688,0.5832995176315308,0.6799745191828296,0.039766438385802357,0.0,selection,5,10,0,0,0,0,0,0,10,10,0,15,15,5,5,10,10,llm_evaluation,138.5461,5,10,10,50,0.81875,0.6514978402012164,0.7471588805997348,0.06190839817328328,0.06397899051880754,0.05755252035882241,-0.5782020009618061,0.05755252035882241,0.1616754741050735,0.4012480772820585,36,13,1,0.72,0.98,5,27.7092,2.7709,llm_multiagent_system,1,training_data_update,5,100,retraining,100,0.013774099126458168
20,2025-12-22 18:33:23.456763,generation,11.2554,554,random,prediction,0.0142,554,0.7608934640884399,0.5104383826255798,0.6550875991475281,0.06529423146594403,0.0,selection,5,10,0,0,0,0,0,0,10,10,0,19,10,11,0,10,10,llm_evaluation,173.408,5,10,10,50,0.8240000000000001,0.6195944816053511,0.7464035341978134,0.07307140615613504,0.07449421766734733,0.06059823554295156,,0.06059823554295156,0.148440951449348,0.38480141086986164,35,15,0,0.7,1.0,5,34.6816,3.4682,llm_multiagent_system,1,training_data_update,5,105,retraining,105,0.013127935322977248
21,2025-12-22 18:39:27.038887,generation,11.3268,549,random,prediction,0.0104,549,0.7513711452484131,0.5228033661842346,0.6556698779807933,0.0571295697318389,0.0,selection,5,10,0,0,0,0,0,0,10,10,0,11,14,11,4,10,10,llm_evaluation,350.3774,5,10,10,50,0.8464423076923075,0.73075,0.7768603070214428,0.04987548105607745,0.0532198457427417,0.045173086650946034,-0.46225425845616075,0.045173086650946034,0.13440958531740416,0.3650015850279603,36,13,1,0.72,0.98,5,70.0755,7.0075,llm_multiagent_system,1,training_data_update,5,110,retraining,110,0.011919292384250598
22,2025-12-22 18:48:26.232213,generation,13.26,544,random,prediction,0.0153,544,0.7572879791259766,0.5169702768325806,0.6592217604903614,0.057997693430180984,0.0,selection,5,10,0,0,0,0,0,0,10,10,0,0,20,10,10,10,10,llm_evaluation,524.1994,5,10,10,50,0.8087500000000001,0.71875,0.7452738858928247,0.032246127525618076,0.03415197783863979,0.03254489977459467,0.9842439849055741,0.03254489977459467,0.16633292504358813,0.40755841558879213,36,12,2,0.72,0.96,5,104.8399,10.484,llm_multiagent_system,1,training_data_update,5,115,retraining,115,0.011662097097091054
23,2025-12-22 18:57:04.177289,generation,12.6874,542,random,prediction,0.0181,542,0.7598021030426025,0.47397711873054504,0.6537265136453059,0.06718145503035011,0.0,selection,5,10,0,0,0,0,0,0,10,10,0,0,20,10,10,10,10,llm_evaluation,503.1008,5,10,10,50,0.9349999999999999,0.6319950980392157,0.7792553064359652,0.10573324228405585,0.10745174766650813,0.08955072154865391,0.33583667970396497,0.08955072154865391,0.12624085187361947,0.34389260526903376,36,14,0,0.72,1.0,5,100.6202,10.062,llm_multiagent_system,1,training_data_update,5,120,retraining,120,0.011631088331341743
24,2025-12-22 19:09:56.040374,generation,13.8731,537,random,prediction,0.0184,537,0.7755845785140991,0.482944518327713,0.6515347225595008,0.06852294354131246,0.0,selection,5,10,0,0,0,0,0,0,10,10,0,4,18,10,8,10,10,llm_evaluation,756.6458,5,10,10,50,0.9175000000000001,0.8227500000000001,0.8643729166666668,0.040833350080306474,0.10440461695488558,0.09535572096506761,-0.11501765996768282,0.09535572096506761,0.09650368335503472,0.30778222461422733,42,8,0,0.84,1.0,5,151.3292,15.1329,llm_multiagent_system,1,training_data_update,5,125,retraining,125,0.011360122978687286
