iteration_num,timestamp,step_1_generation_step_name,step_1_generation_duration_seconds,step_1_generation_num_samples,step_1_generation_strategy,step_2_prediction_step_name,step_2_prediction_duration_seconds,step_2_prediction_num_samples,step_2_prediction_best_predicted,step_2_prediction_worst_predicted,step_2_prediction_mean_predicted,step_2_prediction_std_predicted,step_2_prediction_metadata_inference_time_per_graph,step_3_selection_step_name,step_3_selection_num_graphs_selected,step_3_selection_good_graphs_set_size,step_3_selection_good_graphs_description_node_type_counts,step_4_evaluation_step_name,step_4_evaluation_duration_seconds,step_4_evaluation_num_graphs,step_4_evaluation_num_problems_available,step_4_evaluation_num_problems_per_graph,step_4_evaluation_num_evaluations,step_4_evaluation_best_evaluated,step_4_evaluation_worst_evaluated,step_4_evaluation_mean_evaluated,step_4_evaluation_std_evaluated,step_4_evaluation_rmse_gnn_vs_llm,step_4_evaluation_mae_gnn_vs_llm,step_4_evaluation_correlation_gnn_llm,step_4_evaluation_mean_absolute_error_per_graph,step_4_evaluation_mean_variance_across_graphs,step_4_evaluation_mean_std_across_graphs,step_4_evaluation_total_perfect_scores,step_4_evaluation_total_partial_scores,step_4_evaluation_total_failed_scores,step_4_evaluation_success_rate_perfect,step_4_evaluation_success_rate_any,step_4_evaluation_per_graph_metrics_count,step_4_evaluation_metadata_evaluation_time_per_graph,step_4_evaluation_metadata_evaluation_time_per_problem,step_4_evaluation_metadata_evaluation_method,step_4_evaluation_metadata_problem_categories,step_5_training_update_step_name,step_5_training_update_num_training_samples_added,step_5_training_update_total_training_dataset_size,step_6_retraining_step_name,step_6_retraining_training_samples,step_6_retraining_final_loss
10,2025-12-27T19:00:20.576347,generation,13.2618,556,random,prediction,0.0116,556,0.9635944366455078,0.282426655292511,0.7428691561916749,0.1557086030203301,0.0,selection,10,15,"{'Validator': 0, 'True_pass': 0, 'False_pass': 0, 'Split': 0, 'Decompose_2': 5, 'Decompose_3': 5, 'Decompose_4': 5, 'Combine_all': 15, 'Combine_any': 0, 'Solver': 12, 'Python_solver': 24, 'Explain': 10, 'Extract_topic': 7, 'START': 15, 'END': 15}",llm_evaluation,73.9826,10,5,5,50,1.0,0.655,0.8341916666666668,0.1306557714951773,0.1793117332239511,0.1489500357468923,0.1590309400375855,0.1489500357468923,0.0802385027777777,0.2299889000723232,38,12,0,0.76,1.0,10,7.3983,1.4797,llm_multiagent_system,['unknown'],training_data_update,10,110,retraining,110,0.0163903939453038
11,2025-12-27T19:03:10.559651,generation,12.7606,546,random,prediction,0.0122,546,0.9322495460510254,0.4190591275691986,0.7488946548420867,0.1231506417355025,0.0,selection,10,15,"{'Validator': 0, 'True_pass': 0, 'False_pass': 0, 'Split': 0, 'Decompose_2': 2, 'Decompose_3': 7, 'Decompose_4': 5, 'Combine_all': 14, 'Combine_any': 0, 'Solver': 20, 'Python_solver': 9, 'Explain': 11, 'Extract_topic': 11, 'START': 15, 'END': 15}",llm_evaluation,154.8383,10,5,5,50,1.0,0.5552214452214452,0.7722085081585082,0.1523497612496548,0.2212969946709994,0.1876519597522584,0.2739436310814521,0.1876519597522584,0.0736883154547084,0.2384306806164992,31,19,0,0.62,1.0,10,15.4838,3.0968,llm_multiagent_system,['unknown'],training_data_update,10,120,retraining,120,0.0147940379257003
12,2025-12-27T19:06:40.323531,generation,12.9447,536,random,prediction,0.0178,536,0.9231787919998168,0.3721252977848053,0.763701315858026,0.1300178723691969,0.0,selection,10,15,"{'Validator': 0, 'True_pass': 0, 'False_pass': 0, 'Split': 0, 'Decompose_2': 8, 'Decompose_3': 6, 'Decompose_4': 0, 'Combine_all': 14, 'Combine_any': 0, 'Solver': 14, 'Python_solver': 15, 'Explain': 9, 'Extract_topic': 16, 'START': 15, 'END': 15}",llm_evaluation,193.0354,10,5,5,50,1.0,0.5562310606060606,0.7950518939393939,0.1527324877924747,0.1975422641266846,0.1728130009275494,0.3741746411258511,0.1728130009275494,0.0683668368285123,0.2160482598042812,33,17,0,0.66,1.0,10,19.3035,3.8607,llm_multiagent_system,['unknown'],training_data_update,10,130,retraining,130,0.015429638326168
13,2025-12-27T19:10:23.680082,generation,15.6872,526,random,prediction,0.0159,526,0.904217541217804,0.4334437251091003,0.7282644980533948,0.1359996772242635,0.0,selection,10,15,"{'Validator': 0, 'True_pass': 0, 'False_pass': 0, 'Split': 0, 'Decompose_2': 10, 'Decompose_3': 5, 'Decompose_4': 0, 'Combine_all': 15, 'Combine_any': 0, 'Solver': 11, 'Python_solver': 19, 'Explain': 11, 'Extract_topic': 10, 'START': 15, 'END': 15}",llm_evaluation,204.1988,10,5,5,50,1.0,0.5820000000000003,0.8568851851851852,0.1191127078043892,0.1326705177603997,0.1092314339249222,0.2592857899182215,0.1092314339249222,0.0836387495198902,0.2411648083628338,41,9,0,0.82,1.0,10,20.4199,4.084,llm_multiagent_system,['unknown'],training_data_update,10,140,retraining,140,0.014991954740669
14,2025-12-27T19:13:33.540942,generation,12.9223,518,random,prediction,0.0184,518,0.8998731970787048,0.3654680252075195,0.7210801884129241,0.1346772357034029,0.0,selection,10,15,"{'Validator': 0, 'True_pass': 0, 'False_pass': 0, 'Split': 0, 'Decompose_2': 7, 'Decompose_3': 8, 'Decompose_4': 0, 'Combine_all': 15, 'Combine_any': 0, 'Solver': 15, 'Python_solver': 15, 'Explain': 7, 'Extract_topic': 10, 'START': 15, 'END': 15}",llm_evaluation,173.3741,10,5,5,50,1.0,0.7654545454545454,0.9065454545454544,0.0951178477399362,0.0963693278463474,0.0940294918580488,-0.1922581085358739,0.0940294918580488,0.0575337190082644,0.1690064113744952,44,6,0,0.88,1.0,10,17.3374,3.4675,llm_multiagent_system,['unknown'],training_data_update,10,150,retraining,150,0.014568960207204
15,2025-12-27T19:16:24.622267,generation,12.9524,508,random,prediction,0.0109,508,0.9037469625473022,0.4438656568527221,0.7101587613267223,0.1251348056075181,0.0,selection,10,15,"{'Validator': 0, 'True_pass': 0, 'False_pass': 0, 'Split': 0, 'Decompose_2': 9, 'Decompose_3': 5, 'Decompose_4': 0, 'Combine_all': 14, 'Combine_any': 0, 'Solver': 14, 'Python_solver': 15, 'Explain': 12, 'Extract_topic': 11, 'START': 15, 'END': 15}",llm_evaluation,154.9456,10,5,5,50,1.0,0.4981818181818182,0.8198598484848485,0.1552901325483151,0.1723755213836593,0.1371076245452419,0.2277429868525678,0.1371076245452419,0.1064438160009182,0.271686554650676,40,9,1,0.8,0.98,10,15.4946,3.0989,llm_multiagent_system,['unknown'],training_data_update,10,160,retraining,160,0.0163727032020688
16,2025-12-27T19:19:16.304975,generation,12.8303,502,random,prediction,0.0139,502,0.9012839794158936,0.3875276148319244,0.7310699534962377,0.129612087051435,0.0,selection,10,15,"{'Validator': 0, 'True_pass': 0, 'False_pass': 0, 'Split': 2, 'Decompose_2': 6, 'Decompose_3': 3, 'Decompose_4': 3, 'Combine_all': 14, 'Combine_any': 0, 'Solver': 11, 'Python_solver': 23, 'Explain': 9, 'Extract_topic': 13, 'START': 15, 'END': 15}",llm_evaluation,155.7661,10,5,5,50,1.0,0.2673106060606061,0.7978300505050505,0.2049373143887094,0.2253578116854657,0.1581215746036683,0.4399217748697682,0.1581215746036683,0.0842825359376594,0.2403336888181019,37,13,0,0.74,1.0,10,15.5766,3.1153,llm_multiagent_system,['unknown'],training_data_update,10,170,retraining,170,0.0155020527322502
17,2025-12-27T19:23:23.213768,generation,13.5592,496,random,prediction,0.0207,496,0.8738695979118347,0.3648205995559692,0.6322733393960422,0.1648255241557559,0.0,selection,10,15,"{'Validator': 0, 'True_pass': 0, 'False_pass': 0, 'Split': 0, 'Decompose_2': 8, 'Decompose_3': 0, 'Decompose_4': 6, 'Combine_all': 14, 'Combine_any': 0, 'Solver': 11, 'Python_solver': 24, 'Explain': 10, 'Extract_topic': 13, 'START': 15, 'END': 15}",llm_evaluation,228.9159,10,5,5,50,1.0,0.2173939393939396,0.8968505050505051,0.231744855188494,0.2324394846360499,0.1475495193635574,-0.5726440922265583,0.1475495193635574,0.0277589545556575,0.0889770993738264,44,5,1,0.88,0.98,10,22.8916,4.5783,llm_multiagent_system,['unknown'],training_data_update,10,180,retraining,180,0.0156740625699361
18,2025-12-27T19:29:05.064489,generation,15.7753,491,random,prediction,0.0255,491,0.9139326214790344,0.3417814671993255,0.6471971052484454,0.1761271866788092,0.0001,selection,10,15,"{'Validator': 0, 'True_pass': 0, 'False_pass': 0, 'Split': 0, 'Decompose_2': 6, 'Decompose_3': 4, 'Decompose_4': 3, 'Combine_all': 13, 'Combine_any': 0, 'Solver': 7, 'Python_solver': 20, 'Explain': 13, 'Extract_topic': 13, 'START': 15, 'END': 15}",llm_evaluation,322.4301,10,5,5,50,1.0,0.7506666666666667,0.9014666666666666,0.0943835202187801,0.0954437816042866,0.0863643814245859,-0.032408237586455,0.0863643814245859,0.0508416,0.1664542897024393,42,8,0,0.84,1.0,10,32.243,6.4486,llm_multiagent_system,['unknown'],training_data_update,10,190,retraining,190,0.0173319026141574
19,2025-12-27T19:32:09.617322,generation,12.3762,483,random,prediction,0.0439,483,0.9203702807426452,0.3315913677215576,0.6374973610321187,0.1884889668910805,0.0001,selection,10,15,"{'Validator': 0, 'True_pass': 0, 'False_pass': 0, 'Split': 0, 'Decompose_2': 4, 'Decompose_3': 4, 'Decompose_4': 6, 'Combine_all': 14, 'Combine_any': 0, 'Solver': 9, 'Python_solver': 22, 'Explain': 11, 'Extract_topic': 13, 'START': 15, 'END': 15}",llm_evaluation,167.9975,10,5,5,50,1.0,0.7478787878787879,0.8838515151515152,0.1008387036795873,0.1017296724808438,0.0973680924401138,0.031286936042766,0.0973680924401138,0.0684477799816345,0.2011596644346832,42,8,0,0.84,1.0,10,16.7998,3.36,llm_multiagent_system,['unknown'],training_data_update,10,200,retraining,200,0.0166592021286487
20,2025-12-27T19:35:42.960374,generation,13.2055,473,random,prediction,0.0173,473,0.9039464592933656,0.319951057434082,0.6206872055570872,0.1793641558294011,0.0,selection,10,15,"{'Validator': 0, 'True_pass': 0, 'False_pass': 0, 'Split': 0, 'Decompose_2': 4, 'Decompose_3': 4, 'Decompose_4': 5, 'Combine_all': 13, 'Combine_any': 0, 'Solver': 9, 'Python_solver': 20, 'Explain': 14, 'Extract_topic': 13, 'START': 15, 'END': 15}",llm_evaluation,196.1385,10,5,5,50,1.0,0.66,0.8465212121212122,0.1104481070576453,0.1172429610229057,0.101536815289295,0.2760588136340327,0.101536815289295,0.082996272543618,0.2457135367986863,39,11,0,0.78,1.0,10,19.6139,3.9228,llm_multiagent_system,['unknown'],training_data_update,10,210,retraining,210,0.0159810410901194
21,2025-12-27T19:39:53.437845,generation,13.4145,465,random,prediction,0.0249,465,0.9037293195724488,0.3387961685657501,0.6161671127042463,0.1801498358386993,0.0001,selection,10,15,"{'Validator': 0, 'True_pass': 0, 'False_pass': 0, 'Split': 0, 'Decompose_2': 2, 'Decompose_3': 4, 'Decompose_4': 9, 'Combine_all': 15, 'Combine_any': 0, 'Solver': 7, 'Python_solver': 24, 'Explain': 8, 'Extract_topic': 17, 'START': 15, 'END': 15}",llm_evaluation,232.4565,10,5,5,50,1.0,0.6977777777777778,0.9046777777777776,0.096170687379841,0.0964444251993548,0.0814314668549431,0.3338343297150524,0.0814314668549431,0.0513405086419753,0.1683251998578044,43,7,0,0.86,1.0,10,23.2456,4.6491,llm_multiagent_system,['unknown'],training_data_update,10,220,retraining,220,0.016311573406512
22,2025-12-27T19:43:08.676473,generation,12.8369,458,random,prediction,0.0104,458,0.8870848417282104,0.3200657069683075,0.616285126282138,0.1898369123863197,0.0,selection,10,15,"{'Validator': 0, 'True_pass': 0, 'False_pass': 0, 'Split': 0, 'Decompose_2': 1, 'Decompose_3': 0, 'Decompose_4': 14, 'Combine_all': 15, 'Combine_any': 0, 'Solver': 15, 'Python_solver': 29, 'Explain': 13, 'Extract_topic': 3, 'START': 15, 'END': 15}",llm_evaluation,177.9114,10,5,5,50,1.0,0.5033333333333333,0.7656462121212122,0.1188517370509281,0.1675710391687836,0.14034821508292,-0.7123723095267845,0.14034821508292,0.1071473594352617,0.3074405008435406,33,16,1,0.66,0.98,10,17.7911,3.5582,llm_multiagent_system,['unknown'],training_data_update,10,230,retraining,230,0.0157786001815744
23,2025-12-27T19:46:01.166497,generation,12.4786,454,random,prediction,0.0198,454,0.8815712332725525,0.3689579665660858,0.6341061473943064,0.1752244159480266,0.0,selection,10,15,"{'Validator': 0, 'True_pass': 0, 'False_pass': 0, 'Split': 0, 'Decompose_2': 0, 'Decompose_3': 0, 'Decompose_4': 15, 'Combine_all': 15, 'Combine_any': 0, 'Solver': 15, 'Python_solver': 30, 'Explain': 12, 'Extract_topic': 3, 'START': 15, 'END': 15}",llm_evaluation,155.1163,10,5,5,50,1.0,0.6866666666666668,0.898,0.1091400730967116,0.1103696513165663,0.102,,0.102,0.0652622222222222,0.1804116023726742,44,6,0,0.88,1.0,10,15.5116,3.1023,llm_multiagent_system,['unknown'],training_data_update,10,240,retraining,240,0.0155361544340848
24,2025-12-27T19:48:58.903180,generation,12.5462,444,random,prediction,0.0086,444,0.8822597861289978,0.3636521995067596,0.5989436794508685,0.1659472746272166,0.0,selection,10,15,"{'Validator': 0, 'True_pass': 0, 'False_pass': 0, 'Split': 0, 'Decompose_2': 2, 'Decompose_3': 0, 'Decompose_4': 13, 'Combine_all': 15, 'Combine_any': 0, 'Solver': 21, 'Python_solver': 22, 'Explain': 11, 'Extract_topic': 6, 'START': 15, 'END': 15}",llm_evaluation,157.1913,10,5,5,50,1.0,0.7354545454545455,0.9369306397306396,0.0876348841914698,0.1037309421937429,0.0927059041631743,0.5823647652556533,0.0927059041631743,0.029903195800882,0.1067951570066748,45,5,0,0.9,1.0,10,15.7191,3.1438,llm_multiagent_system,['unknown'],training_data_update,10,250,retraining,250,0.0173469178080558
25,2025-12-27T19:51:51.881868,generation,14.3654,442,random,prediction,0.0109,442,0.8774625658988953,0.3482047617435455,0.6045517278203058,0.1754709424674084,0.0,selection,10,15,"{'Validator': 0, 'True_pass': 0, 'False_pass': 0, 'Split': 0, 'Decompose_2': 4, 'Decompose_3': 0, 'Decompose_4': 11, 'Combine_all': 15, 'Combine_any': 0, 'Solver': 16, 'Python_solver': 20, 'Explain': 16, 'Extract_topic': 8, 'START': 15, 'END': 15}",llm_evaluation,151.9278,10,5,5,50,1.0,0.6900000000000001,0.8880000000000001,0.1257115746460921,0.1262993543440585,0.1121353859901428,-0.3575874816234498,0.1121353859901428,0.0545296,0.1624162628195031,42,8,0,0.84,1.0,10,15.1928,3.0386,llm_multiagent_system,['unknown'],training_data_update,10,260,retraining,260,0.0157571199278418
26,2025-12-27T19:55:53.702439,generation,14.8239,439,random,prediction,0.021,439,0.8850849866867065,0.3318385481834411,0.615314846226186,0.1803444132035837,0.0,selection,10,15,"{'Validator': 0, 'True_pass': 0, 'False_pass': 0, 'Split': 0, 'Decompose_2': 4, 'Decompose_3': 0, 'Decompose_4': 11, 'Combine_all': 15, 'Combine_any': 0, 'Solver': 10, 'Python_solver': 23, 'Explain': 19, 'Extract_topic': 8, 'START': 15, 'END': 15}",llm_evaluation,218.9613,10,5,5,50,1.0,0.64014,0.8832917777777778,0.1284389002496258,0.1268104084926728,0.1148666473149193,0.5948623503199847,0.1148666473149193,0.0689362853708641,0.1845993429644552,43,7,0,0.86,1.0,10,21.8961,4.3792,llm_multiagent_system,['unknown'],training_data_update,10,270,retraining,270,0.0167330338723129
27,2025-12-27T19:59:52.794614,generation,17.499,429,random,prediction,0.0273,429,0.8738407492637634,0.3826166987419128,0.6032260962021656,0.1714451050656852,0.0001,selection,10,15,"{'Validator': 0, 'True_pass': 0, 'False_pass': 0, 'Split': 0, 'Decompose_2': 2, 'Decompose_3': 0, 'Decompose_4': 13, 'Combine_all': 15, 'Combine_any': 0, 'Solver': 22, 'Python_solver': 18, 'Explain': 17, 'Extract_topic': 3, 'START': 15, 'END': 15}",llm_evaluation,216.1141,10,5,5,50,1.0,0.82,0.90737,0.0809541357806999,0.0863134775238141,0.0757291070175171,0.0021947975402193,0.0757291070175171,0.060535556,0.1852599999999999,44,6,0,0.88,1.0,10,21.6114,4.3223,llm_multiagent_system,['unknown'],training_data_update,10,280,retraining,280,0.014346819982997
28,2025-12-27T20:02:54.310111,generation,12.6139,424,random,prediction,0.0102,424,0.8972511887550354,0.2459687292575836,0.6027240699754571,0.20081294588162,0.0,selection,10,15,"{'Validator': 0, 'True_pass': 0, 'False_pass': 0, 'Split': 0, 'Decompose_2': 0, 'Decompose_3': 0, 'Decompose_4': 15, 'Combine_all': 15, 'Combine_any': 0, 'Solver': 19, 'Python_solver': 18, 'Explain': 20, 'Extract_topic': 3, 'START': 15, 'END': 15}",llm_evaluation,162.6518,10,5,5,50,1.0,0.62,0.8462424242424242,0.1230980706031816,0.1332151538353956,0.1110259953267646,-0.4504338717048071,0.1110259953267646,0.0963781083562901,0.2553233000959193,41,7,2,0.82,0.96,10,16.2652,3.253,llm_multiagent_system,['unknown'],training_data_update,10,290,retraining,290,0.0162536824154185
29,2025-12-27T20:05:47.211789,generation,12.2721,414,random,prediction,0.0131,414,0.884760856628418,0.2825508117675781,0.5652177623216657,0.19449208745225488,0.0,selection,10,15,"{'Validator': 0, 'True_pass': 0, 'False_pass': 0, 'Split': 0, 'Decompose_2': 2, 'Decompose_3': 0, 'Decompose_4': 13, 'Combine_all': 15, 'Combine_any': 0, 'Solver': 22, 'Python_solver': 18, 'Explain': 17, 'Extract_topic': 3, 'START': 15, 'END': 15}",llm_evaluation,151.0695,10,5,5,50,1.0,0.82,0.9111777777777779,0.08062374431982276,0.0850238341839694,0.0784730670558082,-0.4677419962228072,0.0784730670558082,0.0575583012345679,0.17764444444444444,44,6,0,0.88,1.0,10,15.107,3.0214,llm_multiagent_system,['unknown'],training_data_update,10,300,retraining,300,0.016073013730347155
