iteration_num,timestamp,step_1_generation_step_name,step_1_generation_duration_seconds,step_1_generation_num_samples,step_1_generation_strategy,step_2_prediction_step_name,step_2_prediction_duration_seconds,step_2_prediction_num_samples,step_2_prediction_best_predicted,step_2_prediction_worst_predicted,step_2_prediction_mean_predicted,step_2_prediction_std_predicted,step_2_prediction_metadata_inference_time_per_graph,step_3_selection_step_name,step_3_selection_num_graphs_selected,step_3_selection_good_graphs_set_size,step_3_selection_good_graphs_description_node_type_counts_Validator,step_3_selection_good_graphs_description_node_type_counts_True_pass,step_3_selection_good_graphs_description_node_type_counts_False_pass,step_3_selection_good_graphs_description_node_type_counts_Split,step_3_selection_good_graphs_description_node_type_counts_Decompose_2,step_3_selection_good_graphs_description_node_type_counts_Decompose_3,step_3_selection_good_graphs_description_node_type_counts_Decompose_4,step_3_selection_good_graphs_description_node_type_counts_Combine_all,step_3_selection_good_graphs_description_node_type_counts_Combine_any,step_3_selection_good_graphs_description_node_type_counts_Solver,step_3_selection_good_graphs_description_node_type_counts_Python_solver,step_3_selection_good_graphs_description_node_type_counts_Explain,step_3_selection_good_graphs_description_node_type_counts_Extract_topic,step_3_selection_good_graphs_description_node_type_counts_START,step_3_selection_good_graphs_description_node_type_counts_END,step_4_evaluation_step_name,step_4_evaluation_duration_seconds,step_4_evaluation_num_graphs,step_4_evaluation_num_problems_available,step_4_evaluation_num_problems_per_graph,step_4_evaluation_num_evaluations,step_4_evaluation_best_evaluated,step_4_evaluation_worst_evaluated,step_4_evaluation_mean_evaluated,step_4_evaluation_std_evaluated,step_4_evaluation_rmse_gnn_vs_llm,step_4_evaluation_mae_gnn_vs_llm,step_4_evaluation_correlation_gnn_llm,step_4_evaluation_mean_absolute_error_per_graph,step_4_evaluation_mean_variance_across_graphs,step_4_evaluation_mean_std_across_graphs,step_4_evaluation_total_perfect_scores,step_4_evaluation_total_partial_scores,step_4_evaluation_total_failed_scores,step_4_evaluation_success_rate_perfect,step_4_evaluation_success_rate_any,step_4_evaluation_per_graph_metrics,step_4_evaluation_metadata_evaluation_time_per_graph,step_4_evaluation_metadata_evaluation_time_per_problem,step_4_evaluation_metadata_evaluation_method,step_4_evaluation_metadata_problem_categories,step_5_training_update_step_name,step_5_training_update_num_training_samples_added,step_5_training_update_total_training_dataset_size,step_6_retraining_step_name,step_6_retraining_training_samples,step_6_retraining_final_loss
10,2025-12-27 19:00:20.576347,generation,13.2618,556,random,prediction,0.0116,556,0.9635944366455078,0.282426655292511,0.7428691561916749,0.15570860302033018,0.0,selection,10,15,0,0,0,0,5,5,5,15,0,12,24,10,7,15,15,llm_evaluation,73.9826,10,5,5,50,1.0,0.655,0.8341916666666668,0.13065577149517738,0.1793117332239511,0.1489500357468923,0.1590309400375855,0.1489500357468923,0.08023850277777776,0.22998890007232328,38,12,0,0.76,1.0,10,7.3983,1.4797,llm_multiagent_system,1,training_data_update,10,110,retraining,110,0.01639039394530383
11,2025-12-27 19:03:10.559651,generation,12.7606,546,random,prediction,0.0122,546,0.9322495460510254,0.4190591275691986,0.7488946548420867,0.12315064173550254,0.0,selection,10,15,0,0,0,0,2,7,5,14,0,20,9,11,11,15,15,llm_evaluation,154.8383,10,5,5,50,1.0,0.5552214452214452,0.7722085081585082,0.1523497612496548,0.22129699467099948,0.18765195975225843,0.2739436310814521,0.18765195975225843,0.07368831545470847,0.23843068061649925,31,19,0,0.62,1.0,10,15.4838,3.0968,llm_multiagent_system,1,training_data_update,10,120,retraining,120,0.014794037925700347
12,2025-12-27 19:06:40.323531,generation,12.9447,536,random,prediction,0.0178,536,0.9231787919998169,0.3721252977848053,0.763701315858026,0.1300178723691969,0.0,selection,10,15,0,0,0,0,8,6,0,14,0,14,15,9,16,15,15,llm_evaluation,193.0354,10,5,5,50,1.0,0.5562310606060606,0.7950518939393939,0.15273248779247478,0.19754226412668463,0.17281300092754942,0.3741746411258511,0.17281300092754942,0.06836683682851238,0.21604825980428127,33,17,0,0.66,1.0,10,19.3035,3.8607,llm_multiagent_system,1,training_data_update,10,130,retraining,130,0.01542963832616806
13,2025-12-27 19:10:23.680082,generation,15.6872,526,random,prediction,0.0159,526,0.904217541217804,0.43344372510910034,0.7282644980533948,0.1359996772242635,0.0,selection,10,15,0,0,0,0,10,5,0,15,0,11,19,11,10,15,15,llm_evaluation,204.1988,10,5,5,50,1.0,0.5820000000000003,0.8568851851851852,0.11911270780438925,0.13267051776039973,0.10923143392492221,0.2592857899182215,0.10923143392492221,0.08363874951989023,0.24116480836283385,41,9,0,0.82,1.0,10,20.4199,4.084,llm_multiagent_system,1,training_data_update,10,140,retraining,140,0.014991954740669047
14,2025-12-27 19:13:33.540942,generation,12.9223,518,random,prediction,0.0184,518,0.8998731970787048,0.36546802520751953,0.7210801884129241,0.13467723570340295,0.0,selection,10,15,0,0,0,0,7,8,0,15,0,15,15,7,10,15,15,llm_evaluation,173.3741,10,5,5,50,1.0,0.7654545454545454,0.9065454545454544,0.09511784773993623,0.09636932784634748,0.09402949185804889,-0.1922581085358739,0.09402949185804889,0.05753371900826446,0.16900641137449524,44,6,0,0.88,1.0,10,17.3374,3.4675,llm_multiagent_system,1,training_data_update,10,150,retraining,150,0.014568960207204024
15,2025-12-27 19:16:24.622267,generation,12.9524,508,random,prediction,0.0109,508,0.9037469625473022,0.44386565685272217,0.7101587613267223,0.1251348056075181,0.0,selection,10,15,0,0,0,0,9,5,0,14,0,14,15,12,11,15,15,llm_evaluation,154.9456,10,5,5,50,1.0,0.4981818181818182,0.8198598484848485,0.1552901325483151,0.17237552138365939,0.1371076245452419,0.22774298685256783,0.1371076245452419,0.10644381600091826,0.27168655465067604,40,9,1,0.8,0.98,10,15.4946,3.0989,llm_multiagent_system,1,training_data_update,10,160,retraining,160,0.016372703202068805
16,2025-12-27 19:19:16.304975,generation,12.8303,502,random,prediction,0.0139,502,0.9012839794158936,0.38752761483192444,0.7310699534962377,0.12961208705143504,0.0,selection,10,15,0,0,0,2,6,3,3,14,0,11,23,9,13,15,15,llm_evaluation,155.7661,10,5,5,50,1.0,0.2673106060606061,0.7978300505050505,0.20493731438870946,0.2253578116854657,0.15812157460366838,0.43992177486976825,0.15812157460366838,0.08428253593765941,0.24033368881810194,37,13,0,0.74,1.0,10,15.5766,3.1153,llm_multiagent_system,1,training_data_update,10,170,retraining,170,0.01550205273225027
17,2025-12-27 19:23:23.213768,generation,13.5592,496,random,prediction,0.0207,496,0.8738695979118347,0.36482059955596924,0.6322733393960422,0.1648255241557559,0.0,selection,10,15,0,0,0,0,8,0,6,14,0,11,24,10,13,15,15,llm_evaluation,228.9159,10,5,5,50,1.0,0.2173939393939396,0.8968505050505051,0.231744855188494,0.2324394846360499,0.14754951936355742,-0.5726440922265583,0.14754951936355742,0.027758954555657578,0.08897709937382647,44,5,1,0.88,0.98,10,22.8916,4.5783,llm_multiagent_system,1,training_data_update,10,180,retraining,180,0.015674062569936118
18,2025-12-27 19:29:05.064489,generation,15.7753,491,random,prediction,0.0255,491,0.9139326214790344,0.34178146719932556,0.6471971052484454,0.1761271866788092,0.0001,selection,10,15,0,0,0,0,6,4,3,13,0,7,20,13,13,15,15,llm_evaluation,322.4301,10,5,5,50,1.0,0.7506666666666667,0.9014666666666666,0.09438352021878019,0.09544378160428668,0.08636438142458598,-0.032408237586455,0.08636438142458598,0.0508416,0.16645428970243936,42,8,0,0.84,1.0,10,32.243,6.4486,llm_multiagent_system,1,training_data_update,10,190,retraining,190,0.01733190261415745
19,2025-12-27 19:32:09.617322,generation,12.3762,483,random,prediction,0.0439,483,0.9203702807426453,0.3315913677215576,0.6374973610321187,0.18848896689108058,0.0001,selection,10,15,0,0,0,0,4,4,6,14,0,9,22,11,13,15,15,llm_evaluation,167.9975,10,5,5,50,1.0,0.7478787878787879,0.8838515151515152,0.1008387036795873,0.10172967248084386,0.09736809244011388,0.03128693604276607,0.09736809244011388,0.06844777998163452,0.20115966443468328,42,8,0,0.84,1.0,10,16.7998,3.36,llm_multiagent_system,1,training_data_update,10,200,retraining,200,0.016659202128648756
20,2025-12-27 19:35:42.960374,generation,13.2055,473,random,prediction,0.0173,473,0.9039464592933655,0.31995105743408203,0.6206872055570872,0.17936415582940113,0.0,selection,10,15,0,0,0,0,4,4,5,13,0,9,20,14,13,15,15,llm_evaluation,196.1385,10,5,5,50,1.0,0.66,0.8465212121212122,0.11044810705764531,0.11724296102290573,0.10153681528929508,0.27605881363403273,0.10153681528929508,0.082996272543618,0.24571353679868638,39,11,0,0.78,1.0,10,19.6139,3.9228,llm_multiagent_system,1,training_data_update,10,210,retraining,210,0.01598104109011945
21,2025-12-27 19:39:53.437845,generation,13.4145,465,random,prediction,0.0249,465,0.9037293195724487,0.3387961685657501,0.6161671127042463,0.18014983583869937,0.0001,selection,10,15,0,0,0,0,2,4,9,15,0,7,24,8,17,15,15,llm_evaluation,232.4565,10,5,5,50,1.0,0.6977777777777778,0.9046777777777777,0.09617068737984102,0.09644442519935484,0.08143146685494317,0.33383432971505245,0.08143146685494317,0.05134050864197531,0.16832519985780442,43,7,0,0.86,1.0,10,23.2456,4.6491,llm_multiagent_system,1,training_data_update,10,220,retraining,220,0.016311573406512087
22,2025-12-27 19:43:08.676473,generation,12.8369,458,random,prediction,0.0104,458,0.8870848417282104,0.3200657069683075,0.616285126282138,0.18983691238631978,0.0,selection,10,15,0,0,0,0,1,0,14,15,0,15,29,13,3,15,15,llm_evaluation,177.9114,10,5,5,50,1.0,0.5033333333333333,0.7656462121212122,0.11885173705092812,0.16757103916878366,0.14034821508292,-0.7123723095267845,0.14034821508292,0.1071473594352617,0.3074405008435406,33,16,1,0.66,0.98,10,17.7911,3.5582,llm_multiagent_system,1,training_data_update,10,230,retraining,230,0.01577860018157441
23,2025-12-27 19:46:01.166497,generation,12.4786,454,random,prediction,0.0198,454,0.8815712332725525,0.3689579665660858,0.6341061473943064,0.1752244159480266,0.0,selection,10,15,0,0,0,0,0,0,15,15,0,15,30,12,3,15,15,llm_evaluation,155.1163,10,5,5,50,1.0,0.6866666666666668,0.898,0.10914007309671162,0.11036965131656636,0.10200000000000001,,0.10200000000000001,0.06526222222222222,0.18041160237267428,44,6,0,0.88,1.0,10,15.5116,3.1023,llm_multiagent_system,1,training_data_update,10,240,retraining,240,0.015536154434084893
24,2025-12-27 19:48:58.903180,generation,12.5462,444,random,prediction,0.0086,444,0.8822597861289978,0.36365219950675964,0.5989436794508685,0.16594727462721662,0.0,selection,10,15,0,0,0,0,2,0,13,15,0,21,22,11,6,15,15,llm_evaluation,157.1913,10,5,5,50,1.0,0.7354545454545455,0.9369306397306397,0.0876348841914698,0.10373094219374294,0.09270590416317435,0.5823647652556533,0.09270590416317435,0.029903195800882,0.10679515700667488,45,5,0,0.9,1.0,10,15.7191,3.1438,llm_multiagent_system,1,training_data_update,10,250,retraining,250,0.01734691780805588
25,2025-12-27 19:51:51.881868,generation,14.3654,442,random,prediction,0.0109,442,0.8774625658988953,0.34820476174354553,0.6045517278203058,0.17547094246740844,0.0,selection,10,15,0,0,0,0,4,0,11,15,0,16,20,16,8,15,15,llm_evaluation,151.9278,10,5,5,50,1.0,0.6900000000000001,0.8880000000000001,0.12571157464609214,0.1262993543440585,0.1121353859901428,-0.3575874816234498,0.1121353859901428,0.0545296,0.1624162628195031,42,8,0,0.84,1.0,10,15.1928,3.0386,llm_multiagent_system,1,training_data_update,10,260,retraining,260,0.015757119927841883
26,2025-12-27 19:55:53.702439,generation,14.8239,439,random,prediction,0.021,439,0.8850849866867065,0.33183854818344116,0.615314846226186,0.18034441320358371,0.0,selection,10,15,0,0,0,0,4,0,11,15,0,10,23,19,8,15,15,llm_evaluation,218.9613,10,5,5,50,1.0,0.64014,0.8832917777777778,0.12843890024962581,0.12681040849267286,0.11486664731491936,0.5948623503199847,0.11486664731491936,0.06893628537086419,0.18459934296445524,43,7,0,0.86,1.0,10,21.8961,4.3792,llm_multiagent_system,1,training_data_update,10,270,retraining,270,0.01673303387231297
27,2025-12-27 19:59:52.794614,generation,17.499,429,random,prediction,0.0273,429,0.8738407492637634,0.38261669874191284,0.6032260962021656,0.17144510506568522,0.0001,selection,10,15,0,0,0,0,2,0,13,15,0,22,18,17,3,15,15,llm_evaluation,216.1141,10,5,5,50,1.0,0.82,0.90737,0.08095413578069995,0.08631347752381416,0.0757291070175171,0.002194797540219396,0.0757291070175171,0.060535556000000004,0.18525999999999998,44,6,0,0.88,1.0,10,21.6114,4.3223,llm_multiagent_system,1,training_data_update,10,280,retraining,280,0.014346819982997009
28,2025-12-27 20:02:54.310111,generation,12.6139,424,random,prediction,0.0102,424,0.8972511887550354,0.24596872925758362,0.6027240699754571,0.20081294588162005,0.0,selection,10,15,0,0,0,0,0,0,15,15,0,19,18,20,3,15,15,llm_evaluation,162.6518,10,5,5,50,1.0,0.62,0.8462424242424242,0.12309807060318165,0.13321515383539562,0.11102599532676467,-0.45043387170480714,0.11102599532676467,0.09637810835629017,0.25532330009591936,41,7,2,0.82,0.96,10,16.2652,3.253,llm_multiagent_system,1,training_data_update,10,290,retraining,290,0.016253682415418583
29,2025-12-27 20:05:47.211789,generation,12.2721,414,random,prediction,0.0131,414,0.884760856628418,0.2825508117675781,0.5652177623216657,0.19449208745225488,0.0,selection,10,15,0,0,0,0,2,0,13,15,0,22,18,17,3,15,15,llm_evaluation,151.0695,10,5,5,50,1.0,0.82,0.9111777777777779,0.08062374431982276,0.0850238341839694,0.0784730670558082,-0.4677419962228072,0.0784730670558082,0.0575583012345679,0.17764444444444444,44,6,0,0.88,1.0,10,15.107,3.0214,llm_multiagent_system,1,training_data_update,10,300,retraining,300,0.016073013730347155
