iteration_num,timestamp,step_1_generation_step_name,step_1_generation_duration_seconds,step_1_generation_num_samples,step_1_generation_strategy,step_2_prediction_step_name,step_2_prediction_duration_seconds,step_2_prediction_num_samples,step_2_prediction_best_predicted,step_2_prediction_worst_predicted,step_2_prediction_mean_predicted,step_2_prediction_std_predicted,step_2_prediction_metadata_inference_time_per_graph,step_3_selection_step_name,step_3_selection_num_graphs_selected,step_3_selection_good_graphs_set_size,step_3_selection_good_graphs_description_node_type_counts,step_4_evaluation_step_name,step_4_evaluation_duration_seconds,step_4_evaluation_num_graphs,step_4_evaluation_num_problems_available,step_4_evaluation_num_problems_per_graph,step_4_evaluation_num_evaluations,step_4_evaluation_best_evaluated,step_4_evaluation_worst_evaluated,step_4_evaluation_mean_evaluated,step_4_evaluation_std_evaluated,step_4_evaluation_rmse_gnn_vs_llm,step_4_evaluation_mae_gnn_vs_llm,step_4_evaluation_correlation_gnn_llm,step_4_evaluation_mean_absolute_error_per_graph,step_4_evaluation_mean_variance_across_graphs,step_4_evaluation_mean_std_across_graphs,step_4_evaluation_total_perfect_scores,step_4_evaluation_total_partial_scores,step_4_evaluation_total_failed_scores,step_4_evaluation_success_rate_perfect,step_4_evaluation_success_rate_any,step_4_evaluation_per_graph_metrics_count,step_4_evaluation_metadata_evaluation_time_per_graph,step_4_evaluation_metadata_evaluation_time_per_problem,step_4_evaluation_metadata_evaluation_method,step_4_evaluation_metadata_problem_categories,step_5_training_update_step_name,step_5_training_update_num_training_samples_added,step_5_training_update_total_training_dataset_size,step_6_retraining_step_name,step_6_retraining_training_samples,step_6_retraining_final_loss
4,2025-12-22T00:17:33.139626,generation,12.0464,619,random,prediction,0.019,619,0.6263226866722107,0.4272379279136657,0.5211076995475227,0.0404620579833939,0.0,selection,5,10,"{'Validator': 0, 'True_pass': 0, 'False_pass': 0, 'Split': 0, 'Decompose_2': 5, 'Decompose_3': 0, 'Decompose_4': 4, 'Combine_all': 9, 'Combine_any': 0, 'Solver': 2, 'Python_solver': 26, 'Explain': 6, 'Extract_topic': 4, 'START': 10, 'END': 10}",llm_evaluation,293.2501,5,10,10,50,0.78175,0.7081617068398828,0.7338747434867097,0.0261577200826949,0.1198621366921845,0.1173379473937225,0.3571849446276054,0.1173379473937225,0.1118548314024178,0.3266067858715751,28,22,0,0.56,1.0,5,58.65,5.865,llm_multiagent_system,['unknown'],training_data_update,5,25,retraining,25,0.0580697059631347
5,2025-12-22T00:36:11.996619,generation,11.2328,614,random,prediction,0.0106,614,0.6248590350151062,0.5510943531990051,0.5856299774072069,0.016554489861184,0.0,selection,5,10,"{'Validator': 2, 'True_pass': 2, 'False_pass': 2, 'Split': 0, 'Decompose_2': 7, 'Decompose_3': 0, 'Decompose_4': 0, 'Combine_all': 7, 'Combine_any': 2, 'Solver': 5, 'Python_solver': 19, 'Explain': 2, 'Extract_topic': 7, 'START': 10, 'END': 10}",llm_evaluation,1107.3057,5,10,10,50,0.8281645068678831,0.6387311157311157,0.7030046295703049,0.0712082256943136,0.1066785412217483,0.0800138306201095,0.4335473338885182,0.0800138306201095,0.1278120714935132,0.3498313205597349,28,21,1,0.56,0.98,5,221.4611,22.1461,llm_multiagent_system,['unknown'],training_data_update,5,30,retraining,30,0.0499387755990028
6,2025-12-22T00:42:49.998509,generation,11.2656,609,random,prediction,0.015,609,0.6166720390319824,0.5275274515151978,0.5784128607787522,0.018255519203174,0.0,selection,5,10,"{'Validator': 0, 'True_pass': 0, 'False_pass': 0, 'Split': 0, 'Decompose_2': 9, 'Decompose_3': 0, 'Decompose_4': 1, 'Combine_all': 10, 'Combine_any': 0, 'Solver': 2, 'Python_solver': 20, 'Explain': 4, 'Extract_topic': 13, 'START': 10, 'END': 10}",llm_evaluation,386.319,5,10,10,50,0.8281645068678831,0.6382954545454546,0.7036722370379123,0.0687548829365795,0.1085796226801984,0.084267086624399,0.2273378956281825,0.084267086624399,0.1039265688635272,0.3150137647449461,25,24,1,0.5,0.98,5,77.2638,7.7264,llm_multiagent_system,['unknown'],training_data_update,5,35,retraining,35,0.0344502443447709
7,2025-12-22T01:01:15.152297,generation,11.7997,604,random,prediction,0.0138,604,0.6890882849693298,0.4781798124313354,0.5689353012288643,0.0483552333496286,0.0,selection,5,10,"{'Validator': 0, 'True_pass': 0, 'False_pass': 0, 'Split': 0, 'Decompose_2': 6, 'Decompose_3': 0, 'Decompose_4': 4, 'Combine_all': 10, 'Combine_any': 0, 'Solver': 2, 'Python_solver': 24, 'Explain': 5, 'Extract_topic': 8, 'START': 10, 'END': 10}",llm_evaluation,1092.9789,5,10,10,50,0.829414506867883,0.5455553672316384,0.7071069314139967,0.1091365752520772,0.1114602123759849,0.1055126564543247,-0.0228858433371004,0.1055126564543247,0.1534766872051744,0.3889782859899263,32,16,2,0.64,0.96,5,218.5958,21.8596,llm_multiagent_system,['unknown'],training_data_update,5,40,retraining,40,0.0287633061408996
8,2025-12-22T01:06:40.575386,generation,10.8328,599,random,prediction,0.01,599,0.7024400234222412,0.4466555714607239,0.5671857037707442,0.0592870056359734,0.0,selection,5,10,"{'Validator': 0, 'True_pass': 0, 'False_pass': 0, 'Split': 1, 'Decompose_2': 1, 'Decompose_3': 4, 'Decompose_4': 4, 'Combine_all': 10, 'Combine_any': 0, 'Solver': 0, 'Python_solver': 21, 'Explain': 5, 'Extract_topic': 10, 'START': 10, 'END': 10}",llm_evaluation,314.2789,5,10,10,50,0.8227500000000001,0.6576499942974573,0.7461827616569487,0.0712888451547727,0.0859167046291769,0.0771657449903645,-0.8767601517501886,0.0771657449903645,0.1437191470106483,0.376309395245899,34,15,1,0.68,0.98,5,62.8558,6.2856,llm_multiagent_system,['unknown'],training_data_update,5,45,retraining,45,0.0312553606099552
9,2025-12-22T01:09:26.830300,generation,11.0693,594,random,prediction,0.01,594,0.6934061050415039,0.5199496150016785,0.597279589083861,0.0390655680650759,0.0,selection,5,10,"{'Validator': 0, 'True_pass': 0, 'False_pass': 0, 'Split': 1, 'Decompose_2': 5, 'Decompose_3': 4, 'Decompose_4': 0, 'Combine_all': 10, 'Combine_any': 0, 'Solver': 1, 'Python_solver': 14, 'Explain': 4, 'Extract_topic': 17, 'START': 10, 'END': 10}",llm_evaluation,154.7469,5,10,10,50,0.81875,0.0,0.43205,0.3307520748234242,0.4183577873133656,0.3582646433830261,0.8511125147762846,0.3582646433830261,0.1251872375,0.3149138748839455,21,6,23,0.42,0.54,5,30.9494,3.0949,llm_multiagent_system,['unknown'],training_data_update,5,50,retraining,50,0.0399471592903137
10,2025-12-22T01:12:07.719549,generation,12.1915,590,random,prediction,0.0149,590,0.6517719030380249,0.4535165131092071,0.551551868248794,0.0382407847428553,0.0,selection,5,10,"{'Validator': 0, 'True_pass': 0, 'False_pass': 0, 'Split': 0, 'Decompose_2': 10, 'Decompose_3': 0, 'Decompose_4': 0, 'Combine_all': 10, 'Combine_any': 0, 'Solver': 2, 'Python_solver': 19, 'Explain': 8, 'Extract_topic': 9, 'START': 10, 'END': 10}",llm_evaluation,148.3455,5,10,10,50,0.71875,0.0,0.5257102471915976,0.2647792191497526,0.3096517843461758,0.1738211053283913,0.631233671137553,0.1738211053283913,0.1472466032884321,0.3427911570553208,24,13,13,0.48,0.74,5,29.6691,2.9669,llm_multiagent_system,['unknown'],training_data_update,5,55,retraining,55,0.0423296904022043
11,2025-12-22T01:22:21.764684,generation,10.9083,588,random,prediction,0.0102,588,0.6535335779190063,0.4896682202816009,0.5535291924971302,0.0399944418983087,0.0,selection,5,10,"{'Validator': 0, 'True_pass': 0, 'False_pass': 0, 'Split': 0, 'Decompose_2': 6, 'Decompose_3': 0, 'Decompose_4': 4, 'Combine_all': 10, 'Combine_any': 0, 'Solver': 1, 'Python_solver': 24, 'Explain': 9, 'Extract_topic': 4, 'START': 10, 'END': 10}",llm_evaluation,602.7216,5,10,10,50,0.8087500000000001,0.6154372341406102,0.7371502673409426,0.0693560449227388,0.0892947391046532,0.0831701335304321,-0.1796937867658934,0.0831701335304321,0.1293436824493255,0.3572283370080156,31,18,1,0.62,0.98,5,120.5443,12.0544,llm_multiagent_system,['unknown'],training_data_update,5,60,retraining,60,0.039279452462991
12,2025-12-22T01:28:53.453902,generation,11.0807,583,random,prediction,0.0121,583,0.6734787821769714,0.4937122762203216,0.5610132753133364,0.0389709092852186,0.0,selection,5,10,"{'Validator': 0, 'True_pass': 0, 'False_pass': 0, 'Split': 0, 'Decompose_2': 9, 'Decompose_3': 0, 'Decompose_4': 1, 'Combine_all': 10, 'Combine_any': 0, 'Solver': 2, 'Python_solver': 21, 'Explain': 8, 'Extract_topic': 7, 'START': 10, 'END': 10}",llm_evaluation,380.1566,5,10,10,50,0.7818311735345497,0.6580418514412416,0.7279095105349438,0.0495512497428146,0.0782005639875301,0.0633710316836253,0.5663816039543574,0.0633710316836253,0.1101004389765153,0.3272427296690148,28,22,0,0.56,1.0,5,76.0313,7.6031,llm_multiagent_system,['unknown'],training_data_update,5,65,retraining,65,0.0434293503640779
13,2025-12-22T01:35:55.858814,generation,10.9445,578,random,prediction,0.0132,578,0.6873195171356201,0.5667516589164734,0.6215400972168338,0.023486956630044,0.0,selection,5,10,"{'Validator': 0, 'True_pass': 0, 'False_pass': 0, 'Split': 0, 'Decompose_2': 10, 'Decompose_3': 0, 'Decompose_4': 0, 'Combine_all': 10, 'Combine_any': 0, 'Solver': 7, 'Python_solver': 20, 'Explain': 7, 'Extract_topic': 4, 'START': 10, 'END': 10}",llm_evaluation,411.0232,5,10,10,50,0.8718471473206199,0.6814138040712467,0.7636684150356308,0.071551126233266,0.1048402670617723,0.077854318673398,0.5878468246575721,0.077854318673398,0.1328772500383447,0.3593614473141178,34,15,1,0.68,0.98,5,82.2046,8.2205,llm_multiagent_system,['unknown'],training_data_update,5,70,retraining,70,0.034034939043756
14,2025-12-22T01:44:02.738903,generation,11.1697,573,random,prediction,0.0096,573,0.6956883072853088,0.47608044743537903,0.5715944108538603,0.04861922274562961,0.0,selection,5,10,"{'Validator': 0, 'True_pass': 0, 'False_pass': 0, 'Split': 0, 'Decompose_2': 10, 'Decompose_3': 0, 'Decompose_4': 0, 'Combine_all': 10, 'Combine_any': 0, 'Solver': 6, 'Python_solver': 16, 'Explain': 9, 'Extract_topic': 9, 'START': 10, 'END': 10}",llm_evaluation,475.2282,5,10,10,50,0.7842613636363636,0.6423333333333333,0.6942953962703962,0.06238883581218921,0.06028882494335234,0.05487469573432193,0.5480362480810451,0.05487469573432193,0.07320395921688307,0.2687313741396391,20,30,0,0.4,1.0,5,95.0456,9.5046,llm_multiagent_system,['unknown'],training_data_update,5,75,retraining,75,0.02596364033718904
