iteration_num,timestamp,step_1_generation_step_name,step_1_generation_duration_seconds,step_1_generation_num_samples,step_1_generation_strategy,step_2_prediction_step_name,step_2_prediction_duration_seconds,step_2_prediction_num_samples,step_2_prediction_best_predicted,step_2_prediction_worst_predicted,step_2_prediction_mean_predicted,step_2_prediction_std_predicted,step_2_prediction_metadata_inference_time_per_graph,step_3_selection_step_name,step_3_selection_num_graphs_selected,step_3_selection_good_graphs_set_size,step_3_selection_good_graphs_description_node_type_counts,step_4_evaluation_step_name,step_4_evaluation_duration_seconds,step_4_evaluation_num_graphs,step_4_evaluation_num_problems_available,step_4_evaluation_num_problems_per_graph,step_4_evaluation_num_evaluations,step_4_evaluation_best_evaluated,step_4_evaluation_worst_evaluated,step_4_evaluation_mean_evaluated,step_4_evaluation_std_evaluated,step_4_evaluation_rmse_gnn_vs_llm,step_4_evaluation_mae_gnn_vs_llm,step_4_evaluation_correlation_gnn_llm,step_4_evaluation_mean_absolute_error_per_graph,step_4_evaluation_mean_variance_across_graphs,step_4_evaluation_mean_std_across_graphs,step_4_evaluation_total_perfect_scores,step_4_evaluation_total_partial_scores,step_4_evaluation_total_failed_scores,step_4_evaluation_success_rate_perfect,step_4_evaluation_success_rate_any,step_4_evaluation_per_graph_metrics_count,step_4_evaluation_metadata_evaluation_time_per_graph,step_4_evaluation_metadata_evaluation_time_per_problem,step_4_evaluation_metadata_evaluation_method,step_4_evaluation_metadata_problem_categories,step_5_training_update_step_name,step_5_training_update_num_training_samples_added,step_5_training_update_total_training_dataset_size,step_6_retraining_step_name,step_6_retraining_training_samples,step_6_retraining_final_loss
9,2025-12-23T23:47:25.190789,generation,11.8892,563,random,prediction,0.0207,563,0.8932472467422485,0.1925190836191177,0.5505918130199186,0.226847120601411,0.0,selection,10,15,"{'Validator': 0, 'True_pass': 0, 'False_pass': 0, 'Split': 0, 'Decompose_2': 7, 'Decompose_3': 0, 'Decompose_4': 8, 'Combine_all': 15, 'Combine_any': 0, 'Solver': 15, 'Python_solver': 30, 'Explain': 7, 'Extract_topic': 8, 'START': 15, 'END': 15}",llm_evaluation,141.2522,10,5,5,50,1.0,0.7154545454545455,0.919278787878788,0.1034733875369636,0.1066976244455236,0.1020717627727624,,0.1020717627727624,0.0500724422405876,0.1413684585032169,45,5,0,0.9,1.0,10,14.1252,2.825,llm_multiagent_system,['unknown'],training_data_update,10,100,retraining,100,0.0113230457529425
10,2025-12-23T23:50:16.145857,generation,11.9388,553,random,prediction,0.0111,553,0.9036521315574646,0.1514089554548263,0.5493141193394204,0.239053577652877,0.0,selection,10,15,"{'Validator': 0, 'True_pass': 0, 'False_pass': 0, 'Split': 0, 'Decompose_2': 6, 'Decompose_3': 0, 'Decompose_4': 9, 'Combine_all': 15, 'Combine_any': 0, 'Solver': 7, 'Python_solver': 30, 'Explain': 14, 'Extract_topic': 9, 'START': 15, 'END': 15}",llm_evaluation,157.1644,10,5,5,50,1.0,0.66,0.8533111111111111,0.1181512088306681,0.1215135010882959,0.1014307304435306,0.4564708367821473,0.1014307304435306,0.0861093530864197,0.2418329837121715,41,9,0,0.82,1.0,10,15.7164,3.1433,llm_multiagent_system,['unknown'],training_data_update,10,110,retraining,110,0.0113622640005566
11,2025-12-23T23:56:34.202033,generation,11.7611,545,random,prediction,0.0117,545,0.8693546056747437,0.1506013423204422,0.541865610939647,0.2299981676274803,0.0,selection,10,15,"{'Validator': 0, 'True_pass': 0, 'False_pass': 0, 'Split': 0, 'Decompose_2': 5, 'Decompose_3': 0, 'Decompose_4': 10, 'Combine_all': 15, 'Combine_any': 0, 'Solver': 7, 'Python_solver': 29, 'Explain': 13, 'Extract_topic': 10, 'START': 15, 'END': 15}",llm_evaluation,364.3581,10,5,5,50,1.0,0.6375,0.8404065656565656,0.1330481398818403,0.1400698930420171,0.1156002274522877,-0.2712277422183595,0.1156002274522877,0.0882374872461993,0.242007389388497,40,10,0,0.8,1.0,10,36.4358,7.2872,llm_multiagent_system,['unknown'],training_data_update,10,120,retraining,120,0.0117596551775932
12,2025-12-24T00:10:43.224841,generation,11.4997,536,random,prediction,0.0106,536,0.8581360578536987,0.1408661156892776,0.5294921672833499,0.2219221996797898,0.0,selection,10,15,"{'Validator': 0, 'True_pass': 0, 'False_pass': 0, 'Split': 0, 'Decompose_2': 1, 'Decompose_3': 3, 'Decompose_4': 11, 'Combine_all': 15, 'Combine_any': 0, 'Solver': 2, 'Python_solver': 29, 'Explain': 11, 'Extract_topic': 14, 'START': 15, 'END': 15}",llm_evaluation,835.2143,10,5,5,50,1.0,0.6386666666666667,0.8868444444444445,0.1140185300079999,0.1156427387215108,0.0985618872112698,-0.1010394242545478,0.0985618872112698,0.0705776197530863,0.198299061278297,43,7,0,0.86,1.0,10,83.5214,16.7043,llm_multiagent_system,['unknown'],training_data_update,10,130,retraining,130,0.0119633259968115
13,2025-12-24T00:15:04.898586,generation,12.0318,529,random,prediction,0.0121,529,0.8759682178497314,0.1352393180131912,0.5276705072259632,0.2229678798742629,0.0,selection,10,15,"{'Validator': 0, 'True_pass': 0, 'False_pass': 0, 'Split': 0, 'Decompose_2': 6, 'Decompose_3': 6, 'Decompose_4': 3, 'Combine_all': 15, 'Combine_any': 0, 'Solver': 7, 'Python_solver': 29, 'Explain': 3, 'Extract_topic': 14, 'START': 15, 'END': 15}",llm_evaluation,247.2907,10,5,5,50,1.0,0.6678124999999999,0.91278125,0.1146636087172495,0.124136503593631,0.115319598197937,0.0054726919262681,0.115319598197937,0.0554334765624999,0.148685963872692,45,5,0,0.9,1.0,10,24.7291,4.9458,llm_multiagent_system,['unknown'],training_data_update,10,140,retraining,140,0.01169965993613
14,2025-12-24T00:18:32.381232,generation,11.5053,527,random,prediction,0.0113,527,0.8401066064834595,0.1664483994245529,0.5298457151628763,0.2216281178500602,0.0,selection,10,15,"{'Validator': 0, 'True_pass': 0, 'False_pass': 0, 'Split': 0, 'Decompose_2': 3, 'Decompose_3': 4, 'Decompose_4': 8, 'Combine_all': 15, 'Combine_any': 0, 'Solver': 17, 'Python_solver': 22, 'Explain': 10, 'Extract_topic': 7, 'START': 15, 'END': 15}",llm_evaluation,193.4423,10,5,5,50,1.0,0.6386666666666667,0.8526545454545454,0.1138268457669962,0.1098331393787284,0.0881548411961758,0.5185905232578325,0.0881548411961758,0.0906471169880624,0.2493715051878565,41,9,0,0.82,1.0,10,19.3442,3.8688,llm_multiagent_system,['unknown'],training_data_update,10,150,retraining,150,0.0114841889093319
15,2025-12-24T00:24:59.483986,generation,11.7765,522,random,prediction,0.0144,522,0.8296526670455933,0.1133349165320396,0.5240530329417452,0.2239541385410802,0.0,selection,10,15,"{'Validator': 0, 'True_pass': 0, 'False_pass': 0, 'Split': 0, 'Decompose_2': 2, 'Decompose_3': 0, 'Decompose_4': 13, 'Combine_all': 15, 'Combine_any': 0, 'Solver': 26, 'Python_solver': 17, 'Explain': 15, 'Extract_topic': 2, 'START': 15, 'END': 15}",llm_evaluation,373.0077,10,5,5,50,1.0,0.6581818181818182,0.8692727272727273,0.1288588182520789,0.1326495193670461,0.1121165822852741,0.4003072799456532,0.1121165822852741,0.0768495867768594,0.2088147316159515,42,8,0,0.84,1.0,10,37.3008,7.4602,llm_multiagent_system,['unknown'],training_data_update,10,160,retraining,160,0.0117414072155952
16,2025-12-24T00:37:40.771073,generation,11.0776,516,random,prediction,0.0133,516,0.8828580379486084,0.1839071363210678,0.5441182155537513,0.2315654232435778,0.0,selection,10,15,"{'Validator': 0, 'True_pass': 0, 'False_pass': 0, 'Split': 0, 'Decompose_2': 2, 'Decompose_3': 0, 'Decompose_4': 13, 'Combine_all': 15, 'Combine_any': 0, 'Solver': 26, 'Python_solver': 17, 'Explain': 10, 'Extract_topic': 7, 'START': 15, 'END': 15}",llm_evaluation,745.3021,10,5,5,50,1.0,0.82,0.8892212121212122,0.0664975127437254,0.0695635980621188,0.0551389090740319,0.3945929767487915,0.0551389090740319,0.0667754361799816,0.2215575757575757,42,8,0,0.84,1.0,10,74.5302,14.906,llm_multiagent_system,['unknown'],training_data_update,10,170,retraining,170,0.0118463709183475
17,2025-12-24T00:43:25.680369,generation,15.475,506,random,prediction,0.0201,506,0.8712203502655029,0.1201002150774002,0.5250542241741311,0.2437777194242174,0.0,selection,10,15,"{'Validator': 0, 'True_pass': 0, 'False_pass': 0, 'Split': 0, 'Decompose_2': 0, 'Decompose_3': 0, 'Decompose_4': 15, 'Combine_all': 15, 'Combine_any': 0, 'Solver': 30, 'Python_solver': 15, 'Explain': 5, 'Extract_topic': 10, 'START': 15, 'END': 15}",llm_evaluation,326.5001,10,5,5,50,1.0,0.6977777777777778,0.8209920674636271,0.1001045226781107,0.1070438206774121,0.0951584666893575,0.2286033830642926,0.0951584666893575,0.1008641368601588,0.283767712107172,38,12,0,0.76,1.0,10,32.65,6.53,llm_multiagent_system,['unknown'],training_data_update,10,180,retraining,180,0.011820486250023
18,2025-12-24T00:45:50.961213,generation,12.0794,496,random,prediction,0.0104,496,0.8390321135520935,0.1100018098950386,0.5053161351280587,0.2436764129755608,0.0,selection,10,15,"{'Validator': 0, 'True_pass': 0, 'False_pass': 0, 'Split': 0, 'Decompose_2': 0, 'Decompose_3': 0, 'Decompose_4': 15, 'Combine_all': 15, 'Combine_any': 0, 'Solver': 30, 'Python_solver': 15, 'Explain': 7, 'Extract_topic': 8, 'START': 15, 'END': 15}",llm_evaluation,130.007,10,5,5,50,1.0,0.6592727272727272,0.8420696969696969,0.138582949173601,0.1373734782606532,0.1247560087969808,0.2658293214245327,0.1247560087969808,0.0722779485766758,0.2051617028416473,38,12,0,0.76,1.0,10,13.0007,2.6001,llm_multiagent_system,['unknown'],training_data_update,10,190,retraining,190,0.0122254329586499
19,2025-12-24T00:48:31.764405,generation,15.3864,490,random,prediction,0.0172,490,0.8368058800697327,0.1321859955787658,0.5193269956476835,0.2389949977412015,0.0,selection,10,15,"{'Validator': 0, 'True_pass': 0, 'False_pass': 0, 'Split': 0, 'Decompose_2': 0, 'Decompose_3': 0, 'Decompose_4': 15, 'Combine_all': 15, 'Combine_any': 0, 'Solver': 28, 'Python_solver': 15, 'Explain': 11, 'Extract_topic': 6, 'START': 15, 'END': 15}",llm_evaluation,141.9948,10,5,5,50,1.0,0.4280199004975124,0.815022267827529,0.1680208238463643,0.1695357634103479,0.1258493237404641,0.1157111657511342,0.1258493237404641,0.0857827957767553,0.2437114561623239,38,12,0,0.76,1.0,10,14.1995,2.8399,llm_multiagent_system,['unknown'],training_data_update,10,200,retraining,200,0.0126945826038718
20,2025-12-24T00:51:19.088858,generation,12.3197,486,random,prediction,0.0225,486,0.829627513885498,0.1365211904048919,0.5085766331710443,0.2318310295238425,0.0,selection,10,15,"{'Validator': 0, 'True_pass': 0, 'False_pass': 0, 'Split': 0, 'Decompose_2': 0, 'Decompose_3': 0, 'Decompose_4': 15, 'Combine_all': 15, 'Combine_any': 0, 'Solver': 22, 'Python_solver': 15, 'Explain': 13, 'Extract_topic': 10, 'START': 15, 'END': 15}",llm_evaluation,151.0249,10,5,5,50,1.0,0.8,0.8693333333333333,0.0697901616753154,0.0791073192466139,0.0547527345021565,-0.249917832568891,0.0547527345021565,0.0877777777777777,0.2613333333333333,42,7,1,0.84,0.98,10,15.1025,3.0205,llm_multiagent_system,['unknown'],training_data_update,10,210,retraining,210,0.0127961453139072
21,2025-12-24T00:54:23.972522,generation,12.5963,482,random,prediction,0.0117,482,0.8120116591453552,0.1822858303785324,0.5230598844495057,0.2271706346134943,0.0,selection,10,15,"{'Validator': 0, 'True_pass': 0, 'False_pass': 0, 'Split': 0, 'Decompose_2': 0, 'Decompose_3': 0, 'Decompose_4': 15, 'Combine_all': 15, 'Combine_any': 0, 'Solver': 15, 'Python_solver': 15, 'Explain': 15, 'Extract_topic': 15, 'START': 15, 'END': 15}",llm_evaluation,168.4212,10,5,5,50,1.0,0.6519999999999999,0.9024,0.1274638772358663,0.1496629940559789,0.1330187502861023,0.0755050219674112,0.1330187502861023,0.0570289777777777,0.1505862521549777,44,6,0,0.88,1.0,10,16.8421,3.3684,llm_multiagent_system,['unknown'],training_data_update,10,220,retraining,220,0.0127102527598088
22,2025-12-24T00:57:21.181254,generation,12.1648,479,random,prediction,0.0152,479,0.8297901153564453,0.108812965452671,0.5041653413115563,0.2503718177346736,0.0,selection,10,15,"{'Validator': 0, 'True_pass': 0, 'False_pass': 0, 'Split': 0, 'Decompose_2': 0, 'Decompose_3': 0, 'Decompose_4': 15, 'Combine_all': 15, 'Combine_any': 0, 'Solver': 15, 'Python_solver': 15, 'Explain': 17, 'Extract_topic': 13, 'START': 15, 'END': 15}",llm_evaluation,161.3594,10,5,5,50,1.0,0.5255555555555556,0.8297407407407407,0.1231110275437609,0.1231110374447934,0.0725456757722077,,0.0725456757722077,0.1020966803840877,0.285072665598223,40,10,0,0.8,1.0,10,16.1359,3.2272,llm_multiagent_system,['unknown'],training_data_update,10,230,retraining,230,0.0128163275997275
23,2025-12-24T01:01:14.477491,generation,11.9177,469,random,prediction,0.0136,469,0.8328832983970642,0.1106361225247383,0.5168544157291017,0.2384590381875558,0.0,selection,10,15,"{'Validator': 0, 'True_pass': 0, 'False_pass': 0, 'Split': 0, 'Decompose_2': 0, 'Decompose_3': 0, 'Decompose_4': 15, 'Combine_all': 15, 'Combine_any': 0, 'Solver': 15, 'Python_solver': 15, 'Explain': 17, 'Extract_topic': 13, 'START': 15, 'END': 15}",llm_evaluation,217.4176,10,5,5,50,1.0,0.6900000000000001,0.8704817204301074,0.1020013403705637,0.1088970340966513,0.0869443162774526,-0.7242332342750841,0.0869443162774526,0.0737041294947392,0.2219894806261798,41,9,0,0.82,1.0,10,21.7418,4.3484,llm_multiagent_system,['unknown'],training_data_update,10,240,retraining,240,0.0126463133220871
24,2025-12-24T01:08:17.806731,generation,11.8356,459,random,prediction,0.0225,459,0.8524138331413269,0.0919379517436027,0.4952277807693336,0.251301022197389,0.0,selection,10,15,"{'Validator': 0, 'True_pass': 0, 'False_pass': 0, 'Split': 0, 'Decompose_2': 0, 'Decompose_3': 0, 'Decompose_4': 15, 'Combine_all': 15, 'Combine_any': 0, 'Solver': 15, 'Python_solver': 15, 'Explain': 17, 'Extract_topic': 13, 'START': 15, 'END': 15}",llm_evaluation,407.4695,10,5,5,50,1.0,0.82,0.892,0.0881816307401944,0.0966595293106826,0.0784827666282654,,0.0784827666282654,0.0777599999999999,0.216,44,6,0,0.88,1.0,10,40.7469,8.1494,llm_multiagent_system,['unknown'],training_data_update,10,250,retraining,250,0.01243282199651
25,2025-12-24T01:13:14.528674,generation,11.6276,449,random,prediction,0.0255,449,0.8676593899726868,0.046120349317789,0.4756748942048486,0.2550983281158582,0.0001,selection,10,15,"{'Validator': 0, 'True_pass': 0, 'False_pass': 0, 'Split': 0, 'Decompose_2': 0, 'Decompose_3': 0, 'Decompose_4': 15, 'Combine_all': 15, 'Combine_any': 0, 'Solver': 15, 'Python_solver': 15, 'Explain': 9, 'Extract_topic': 21, 'START': 15, 'END': 15}",llm_evaluation,279.6773,10,5,5,50,1.0,0.66,0.8801916666666667,0.1282484462219068,0.131202080879646,0.1213328890164693,-0.1544528134014131,0.1213328890164693,0.068165136111111,0.1838626054458603,42,8,0,0.84,1.0,10,27.9677,5.5935,llm_multiagent_system,['unknown'],training_data_update,10,260,retraining,260,0.0130302895147066
26,2025-12-24T01:16:15.209306,generation,12.9348,444,random,prediction,0.0141,444,0.8415603637695312,0.0796611979603767,0.4660959243606608,0.252194061819679,0.0,selection,10,15,"{'Validator': 0, 'True_pass': 0, 'False_pass': 0, 'Split': 0, 'Decompose_2': 0, 'Decompose_3': 0, 'Decompose_4': 15, 'Combine_all': 15, 'Combine_any': 0, 'Solver': 10, 'Python_solver': 15, 'Explain': 14, 'Extract_topic': 21, 'START': 15, 'END': 15}",llm_evaluation,163.76,10,5,5,50,1.0,0.6386666666666667,0.8359,0.1231125997703818,0.1232426547110441,0.1007241455078125,,0.1007241455078125,0.0970620888888889,0.2596505726648984,40,10,0,0.8,1.0,10,16.376,3.2752,llm_multiagent_system,['unknown'],training_data_update,10,270,retraining,270,0.013049376576587
27,2025-12-24T01:20:18.915736,generation,11.8149,434,random,prediction,0.0138,434,0.8052942752838135,0.1579343974590301,0.4875323031492497,0.2233795250083643,0.0,selection,10,15,"{'Validator': 0, 'True_pass': 0, 'False_pass': 0, 'Split': 0, 'Decompose_2': 0, 'Decompose_3': 0, 'Decompose_4': 15, 'Combine_all': 15, 'Combine_any': 0, 'Solver': 3, 'Python_solver': 15, 'Explain': 22, 'Extract_topic': 20, 'START': 15, 'END': 15}",llm_evaluation,226.565,10,5,5,50,1.0,0.6573333333333333,0.901278787878788,0.1287353032078264,0.1468401016602654,0.1329046010696526,0.1455528258174675,0.1329046010696526,0.0571764422405876,0.1508924405594537,44,6,0,0.88,1.0,10,22.6565,4.5313,llm_multiagent_system,['unknown'],training_data_update,10,280,retraining,280,0.0133997472003102
28,2025-12-24T02:26:58.378975,generation,13.6658,431,random,prediction,0.015,431,0.8448839783668518,0.1143291294574737,0.5007735323463405,0.2398120604204299,0.0,selection,10,15,"{'Validator': 0, 'True_pass': 0, 'False_pass': 0, 'Split': 0, 'Decompose_2': 0, 'Decompose_3': 0, 'Decompose_4': 15, 'Combine_all': 15, 'Combine_any': 0, 'Solver': 3, 'Python_solver': 15, 'Explain': 18, 'Extract_topic': 24, 'START': 15, 'END': 15}",llm_evaluation,3981.2711,10,5,5,50,1.0,0.6245454545454546,0.8704545454545455,0.1194763021559485,0.1242694476349567,0.0985222502188249,-0.1654949719394443,0.0985222502188249,0.0786446280991735,0.2168703941247645,42,7,1,0.84,0.98,10,398.1271,79.6254,llm_multiagent_system,['unknown'],training_data_update,10,290,retraining,290,0.0135241621920582
